config,run,kind,key,count,bytes,ms
x64-warm,18,module,ntdll.dll,2,0.000,2.000
x64-warm,18,module,WdFilter.sys,1,0.000,1.000
x64-warm,18,module,WdNisDrv.sys,1,0.000,0.996
x64-warm,18,readying,conhost.exe,2,0.000,6.847
x64-warm,18,readying,7z.exe,16,0.000,6.358
x64-warm,18,readying,MsMpEng.exe,1,0.000,2.142
x64-warm,18,readying,powershell.exe,2,0.000,0.703
x64-warm,18,readying,csrss.exe,2,0.000,0.026
x64-warm,19,module,ntoskrnl.exe,6,0.000,6.091
x64-warm,19,module,ntdll.dll,1,0.000,1.009
x64-warm,19,module,FLTMGR.SYS,1,0.000,1.002
x64-warm,19,readying,7z.exe,15,0.000,7.464
x64-warm,19,readying,conhost.exe,2,0.000,7.281
x64-warm,19,readying,MsMpEng.exe,1,0.000,2.097
x64-warm,19,readying,powershell.exe,2,0.000,0.726
x64-warm,19,readying,csrss.exe,2,0.000,0.041
x64-warm,20,module,ntoskrnl.exe,7,0.000,7.030
x64-warm,20,module,cldflt.sys,1,0.000,1.000
x64-warm,20,readying,conhost.exe,2,0.000,6.801
x64-warm,20,readying,7z.exe,15,0.000,6.474
x64-warm,20,readying,MsMpEng.exe,1,0.000,2.080
x64-warm,20,readying,powershell.exe,2,0.000,0.331
x64-warm,20,readying,csrss.exe,2,0.000,0.026
x86-warm,1,module,ntoskrnl.exe,8,0.000,8.018
x86-warm,1,module,ntdll.dll,3,0.000,3.014
x86-warm,1,readying,7z.exe,16,0.000,9.529
x86-warm,1,readying,conhost.exe,2,0.000,7.513
x86-warm,1,readying,powershell.exe,2,0.000,4.829
x86-warm,1,readying,MsMpEng.exe,1,0.000,1.996
x86-warm,1,readying,csrss.exe,2,0.000,0.039
x86-warm,2,module,ntoskrnl.exe,7,0.000,7.013
x86-warm,2,module,ntdll.dll,2,0.000,2.058
x86-warm,2,module,wow64.dll,1,0.000,1.009
x86-warm,2,readying,7z.exe,13,0.000,9.260
x86-warm,2,readying,conhost.exe,2,0.000,7.594
x86-warm,2,readying,MsMpEng.exe,1,0.000,2.198
x86-warm,2,readying,powershell.exe,2,0.000,0.603
x86-warm,2,readying,csrss.exe,2,0.000,0.033
x86-warm,3,module,ntoskrnl.exe,12,0.000,12.055
x86-warm,3,module,ntdll.dll,3,0.000,2.975
x86-warm,3,readying,7z.exe,16,0.000,10.586
x86-warm,3,readying,conhost.exe,2,0.000,8.334
x86-warm,3,readying,MsMpEng.exe,1,0.000,2.184
x86-warm,3,readying,powershell.exe,2,0.000,0.703
x86-warm,3,readying,csrss.exe,2,0.000,0.050
x86-warm,4,module,ntdll.dll,4,0.000,4.032
x86-warm,4,module,ntoskrnl.exe,4,0.000,4.020
x86-warm,4,module,FLTMGR.SYS,1,0.000,1.008
x86-warm,4,module,vgk.sys,1,0.000,1.000
x86-warm,4,readying,7z.exe,16,0.000,10.247
